ClassID,StudentID,KumonGradeLevel,LineNumber,AssignDate,AssignNumber,Location,WkFrom,WkTo,WkTime,Wk1Score,Wk2Score,Wk3Score,Wk4Score,Wk5Score,Wk6Score,Wk7Score,Wk8Score,Wk9Score,Wk10Score,NCOR,Comments,Status
02210274,8401950443381,BI,2,17-Mar-20,1,H,11,15,0,100,90,100,100,90,0,0,0,0,0,0,,1
02210274,8401950873539,BII,1,15-Mar-20,1,H,181,185,,,,,,,,,,,,,,0
02210274,8401951204301,CI,1,29-Mar-20,1,H,116,120,4,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401851017957,AI,11,13-Apr-20,1,H,86,90,,,,,,,,,,,,,,0
02210274,8401951204264,CI,1,15-Apr-20,1,H,136,140,,,,,,,,,,,,,,0
02210274,8401751179687,BII,6,25-Feb-20,1,H,161,163,0,100,69,69,0,0,0,0,0,0,0,0,,1
02210274,8401950224560,BII,5,29-Feb-20,1,H,145,147,0,0,0,0,0,70,69,80,0,0,0,0,,1
02210274,8401950873577,AII,1,13-Apr-20,1,H,26,30,,,,,,,,,,,,,,0
02210274,8401750033423,BII,4,02-Mar-20,1,C,153,158,25,0,0,100,100,0,0,0,100,0,0,0,,2
02210274,8401950957857,CI,1,07-Apr-20,1,H,11,15,,,,,,,,,,,,,,0
02210274,8402050239263,AI,1,11-Apr-20,1,H,1,10,,,,,,,,,,,,,,0
02210274,8401951204301,BII,3,19-Feb-20,1,H,51,60,9,100,100,100,100,100,69,100,100,100,100,0,,1
02210274,8401950022036,BI,3,01-Apr-20,1,H,76,80,,,,,,,,,,,,,,0
02210274,8401751179687,BII,7,15-Mar-20,1,H,174,175,0,0,0,0,90,90,0,0,0,0,0,0,,1
02210274,8401751179687,BII,8,01-Apr-20,1,H,196,198,,,,,,,,,,,,,,0
02210274,8401950734984,AI,7,24-Mar-20,1,H,181,185,,,,,,,,,,,,,,0
02210274,8401850800666,AI,2,01-Apr-20,1,H,101,105,,,,,,,,,,,,,,0
02210274,8401850523923,BII,1,12-Apr-20,1,H,51,55,,,,,,,,,,,,,,0
02210274,8401950123689,CI,2,20-Mar-20,1,H,91,95,10,100,100,70,90,100,0,0,0,0,0,0,,1
02210274,8401951091390,AI,2,12-Apr-20,1,H,31,35,,,,,,,,,,,,,,0
02210274,8401850286880,BII,2,18-Feb-20,1,H,189,190,,,,,,,,,,,,,,2
02210274,8401751179687,CI,1,04-Apr-20,1,H,4,5,,,,,,,,,,,,,,0
02210274,8401950873614,BII,1,15-Mar-20,1,H,11,14,,,,,,,,,,,,,,0
02210274,8401950620492,AII,1,30-Mar-20,1,C,161,165,,,,,,,,,,,,,,2
02210274,8401950021985,CI,3,05-Apr-20,1,H,41,45,,,,,,,,,,,,,,0
02210274,8401950957857,BII,1,26-Mar-20,1,H,171,175,,,,,,,,,,,,,,0
02210274,8401950620492,BI,1,15-Apr-20,1,H,21,25,,,,,,,,,,,,,,0
02210274,8401850800710,CI,1,17-Mar-20,1,H,181,184,,,,,,,,,,,,,,0
02210274,8401950873539,CI,1,01-Apr-20,1,H,66,70,,,,,,,,,,,,,,0
02210274,8401851017957,AI,11,27-Mar-20,1,C,1,5,,,,,,,,,,,,,,0
02210274,8402050085709,AII,1,24-Feb-20,1,H,31,40,19,100,100,100,100,100,100,100,100,100,100,0,,1
02210274,8401850523923,BII,1,15-Apr-20,1,H,66,70,,,,,,,,,,,,,,0
02210274,8401850524067,BI,2,07-Apr-20,1,C,178,180,,,,,,,,,,,,,,0
02210274,8401850359942,BII,1,06-Apr-20,1,C,11,14,,,,,,,,,,,,,,0
02210274,8402050239218,AI,1,25-Mar-20,1,H,61,70,,,,,,,,,,,,,,0
02210274,8401750488070,BI,1,24-Mar-20,1,H,51,55,,,,,,,,,,,,,,0
02210274,8401950873577,AI,2,21-Feb-20,1,H,96,100,0,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950873607,CI,1,29-Mar-20,1,H,171,175,0,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401751179687,BII,8,29-Mar-20,1,H,189,190,0,0,0,0,0,0,0,0,0,100,100,0,,1
02210274,8401950443381,AII,3,03-Mar-20,1,C,186,190,0,0,0,0,0,0,100,100,90,90,90,0,,1
02210274,8401950443312,CI,3,24-Feb-20,1,C,96,100,19,0,0,0,0,0,100,80,100,69,69,0,,1
02210274,8401850359942,BI,5,14-Mar-20,1,H,155,157,0,0,0,0,0,80,90,100,0,0,0,0,,1
02210274,8401950734984,AII,1,13-Apr-20,1,C,61,65,,,,,,,,,,,,,,0
02210274,8401850359942,BI,4,18-Feb-20,1,H,111,114,0,100,100,100,90,0,0,0,0,0,0,0,,1
02210274,8401950443381,BI,2,20-Mar-20,1,H,26,30,0,0,0,0,0,0,90,80,90,70,69,0,,1
02210274,8401850524067,BI,1,20-Feb-20,1,H,51,55,0,100,100,80,70,90,0,0,0,0,0,0,,1
02210274,8401951204264,CI,1,29-Mar-20,1,H,51,55,50,100,70,69,70,69,0,0,0,0,0,0,,1
02210274,8401950873539,BII,1,03-Mar-20,1,H,121,125,17,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401650855019,BI,5,14-Mar-20,1,H,121,124,,,,,,,,,,,,,,0
02210274,8402050085815,AI,1,28-Mar-20,1,H,91,100,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,10-Mar-20,1,C,105,107,0,0,0,0,0,100,100,80,0,0,0,0,,1
02210274,8401650855019,BI,5,27-Feb-20,1,H,68,70,0,0,0,0,0,0,0,0,100,100,100,0,,1
02210274,8401950873577,AI,3,26-Feb-20,1,H,71,75,17,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401750488070,BI,1,29-Mar-20,1,H,76,80,,,,,,,,,,,,,,0
02210274,8401950224614,BI,3,10-Apr-20,1,H,76,80,,,,,,,,,,,,,,0
02210274,8401951204264,BII,1,01-Mar-20,1,H,111,115,2,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401850523923,BI,4,08-Mar-20,1,H,146,150,,,,,,,,,,,,,,2
02210274,8401950873614,BII,3,04-Apr-20,1,H,28,30,,,,,,,,,,,,,,0
02210274,8401950620492,AII,1,24-Mar-20,1,H,131,135,,,,,,,,,,,,,,2
02210274,8401950957857,BII,1,15-Mar-20,1,H,116,120,,,,,,,,,,,,,,0
02210274,8401950021985,CI,2,25-Mar-20,1,H,16,20,,,,,,,,,,,,,,0
02210274,8401751179687,BII,6,20-Feb-20,1,C,149,150,0,0,0,0,0,0,0,0,0,100,100,0,,1
02210274,8401751179687,CI,1,07-Apr-20,1,H,11,13,,,,,,,,,,,,,,0
02210274,8401950123696,BII,6,11-Mar-20,1,H,178,180,,,,,,,,,,,,,,0
02210274,8401950957857,BII,1,05-Mar-20,1,H,66,70,30,0,0,0,0,0,100,80,100,70,100,0,,1
02210274,8401850800710,CI,1,14-Mar-20,1,H,171,174,,,,,,,,,,,,,,0
02210274,8401950873539,BII,1,26-Feb-20,1,H,91,95,7,100,100,69,100,69,0,0,0,0,0,0,,1
02210274,8401950021985,BII,3,17-Feb-20,1,H,76,80,25,0,0,0,0,0,100,90,100,100,100,0,,1
02210274,8401950224614,BI,1,14-Mar-20,1,H,1,5,41,100,100,90,90,90,0,0,0,0,0,0,,1
02210274,8401750033423,BII,5,26-Mar-20,1,H,161,163,,,,,,,,,,,,,,0
02210274,8401750033423,BII,3,20-Feb-20,1,C,153,157,10,0,0,100,100,69,69,0,0,0,0,0,,2
02210274,8401951204301,CI,1,12-Mar-20,1,C,31,35,9,69,100,100,80,80,0,0,0,0,0,0,,1
02210274,8401850359942,BI,5,10-Mar-20,1,H,141,144,0,100,100,70,80,0,0,0,0,0,0,0,,1
02210274,8401950443312,CI,6,25-Mar-20,1,H,176,180,,,,,,,,,,,,,,0
02210274,8401950443381,BI,3,12-Apr-20,1,H,101,105,,,,,,,,,,,,,,0
02210274,8401950021985,CI,3,03-Apr-20,1,H,31,35,,,,,,,,,,,,,,0
02210274,8401751179687,BII,7,13-Mar-20,1,H,169,170,0,0,0,0,0,0,0,0,0,100,70,0,,1
02210274,8401950957857,BI,2,17-Feb-20,1,H,191,195,2,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950021985,CI,3,08-Apr-20,1,H,56,60,,,,,,,,,,,,,,0
02210274,8401950873614,BII,2,29-Mar-20,1,H,38,40,,,,,,,,,,,,,,0
02210274,8401950224614,BI,2,30-Mar-20,1,C,41,45,,,,,,,,,,,,,,2
02210274,8401950224614,BI,2,24-Mar-20,1,H,11,15,40,100,100,90,69,69,0,0,0,0,0,0,,1
02210274,8401950021985,BII,4,13-Mar-20,1,H,176,180,,,,,,,,,,,,,,0
02210274,8402050085709,AII,1,05-Mar-20,1,C,151,160,15,100,100,100,90,100,100,100,100,100,100,0,,1
02210274,8401950734984,AI,4,17-Feb-20,1,H,76,80,0,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950021985,BII,3,18-Feb-20,1,H,81,85,,,,,,,,,,,,,,2
02210274,8401951204301,BII,3,01-Mar-20,1,H,161,170,24,100,100,90,100,100,100,70,70,90,100,0,,1
02210274,8401950443381,BI,1,13-Mar-20,1,C,31,35,0,100,90,90,69,69,0,0,0,0,0,0,,1
02210274,8401950873577,AI,4,11-Mar-20,1,H,131,135,27,100,90,100,100,69,0,0,0,0,0,0,,1
02210274,8401850359942,BI,4,27-Feb-20,1,C,141,144,0,100,69,80,69,0,0,0,0,0,0,0,,1
02210274,8402050085747,BI,1,22-Mar-20,1,H,1,10,,,,,,,,,,,,,,0
02210274,8401950620607,AI,4,07-Apr-20,1,H,46,50,,,,,,,,,,,,,,0
02210274,8401950734984,AI,8,27-Mar-20,1,H,176,180,,,,,,,,,,,,,,0
02210274,8401950873577,AI,2,18-Feb-20,1,H,81,85,0,100,69,69,100,69,0,0,0,0,0,0,,1
02210274,8401950123689,CI,2,01-Apr-20,1,H,151,155,,,,,,,,,,,,,,0
02210274,8401850800710,CI,1,18-Feb-20,1,H,85,87,8,0,0,0,0,100,100,100,0,0,0,0,,1
02210274,8401950123689,CI,2,04-Apr-20,1,H,166,170,,,,,,,,,,,,,,0
02210274,8401850359942,BI,5,23-Mar-20,1,H,185,187,,,,,,,,,,,,,,0
02210274,8401950620492,AII,1,08-Mar-20,1,H,71,75,0,100,69,69,0,0,0,0,0,0,0,0,,2
02210274,8401950873614,BII,3,13-Apr-20,1,C,58,60,,,,,,,,,,,,,,0
02210274,8402050085747,BI,1,25-Mar-20,1,H,31,40,,,,,,,,,,,,,,0
02210274,8402050085709,AII,1,03-Mar-20,1,C,121,130,16,100,100,70,100,70,90,100,100,100,100,0,,1
02210274,8401950873614,BI,4,03-Mar-20,1,H,171,174,14,100,90,100,90,0,0,0,0,0,0,0,,1
02210274,8401750488070,BI,1,30-Mar-20,1,C,81,85,,,,,,,,,,,,,,0
02210274,8401951204301,BII,3,03-Mar-20,1,H,181,190,41,100,100,100,100,100,100,100,100,100,90,0,,1
02210274,8401851064210,BI,1,02-Mar-20,1,H,166,170,36,0,0,0,0,0,80,80,69,69,100,0,,1
02210274,8401851017957,AII,3,17-Mar-20,1,H,36,40,12,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401750488070,AII,1,19-Feb-20,1,H,106,110,0,0,0,0,0,0,100,100,100,100,69,0,,1
02210274,8401850524067,BI,2,13-Apr-20,1,H,198,200,,,,,,,,,,,,,,0
02210274,8401851017957,AI,9,20-Feb-20,1,H,176,180,7,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401750488070,BI,1,18-Mar-20,1,H,21,25,,,,,,,,,,,,,,0
02210274,8401951204264,BII,1,13-Mar-20,1,H,171,175,50,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950224560,BII,7,26-Mar-20,1,H,168,170,,,,,,,,,,,,,,0
02210274,8401850523923,BI,4,17-Mar-20,1,H,176,180,0,0,0,0,0,0,90,70,90,90,70,0,,1
02210274,8401951204264,BII,1,07-Mar-20,1,H,141,145,37,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950224614,AII,2,11-Mar-20,1,H,186,190,15,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8402050085709,BI,1,28-Mar-20,1,H,181,190,,,,,,,,,,,,,,0
02210274,8401950957857,BII,1,18-Mar-20,1,H,131,135,,,,,,,,,,,,,,0
02210274,8401950123689,CI,1,18-Feb-20,1,H,76,80,23,0,0,0,0,0,100,100,100,90,70,0,,1
02210274,8401850359942,BII,1,03-Apr-20,1,H,1,4,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,23-Feb-20,1,H,65,67,0,0,0,0,0,69,90,80,0,0,0,0,,1
02210274,8401950224614,AII,2,04-Mar-20,1,H,151,155,9,100,70,90,100,70,0,0,0,0,0,0,,1
02210274,8401951204301,CI,1,26-Mar-20,1,H,101,105,18,100,90,100,90,0,0,0,0,0,0,0,,2
02210274,8401950873607,CI,1,14-Mar-20,1,H,96,100,38,0,0,0,0,0,100,80,100,100,90,0,,1
02210274,8401951204264,CI,1,23-Mar-20,1,H,21,25,40,100,100,100,90,90,0,0,0,0,0,0,,1
02210274,8401950734984,AI,7,21-Mar-20,1,H,166,170,,,,,,,,,,,,,,0
02210274,8401950021985,CI,1,19-Mar-20,1,H,6,10,,,,,,,,,,,,,,0
02210274,8401850850845,AI,4,09-Apr-20,1,C,125,127,,,,,,,,,,,,,,0
02210274,8401850850845,AI,4,31-Mar-20,1,H,95,97,,,,,,,,,,,,,,0
02210274,8401950022036,AII,10,24-Feb-20,1,H,186,190,0,0,0,0,0,0,100,100,100,80,0,0,,2
02210274,8402050085815,AI,1,25-Mar-20,1,H,61,70,,,,,,,,,,,,,,0
02210274,8401950873539,CI,1,04-Apr-20,1,H,81,85,,,,,,,,,,,,,,0
02210274,8401950224560,BII,6,07-Mar-20,1,H,138,140,0,0,0,0,0,0,0,0,70,100,70,0,,1
02210274,8401851064210,BII,1,14-Mar-20,1,H,11,15,40,100,90,69,70,69,0,0,0,0,0,0,,1
02210274,8401950734984,AI,6,10-Mar-20,1,H,131,135,0,100,90,100,100,100,0,0,0,0,0,0,,1
02210274,8401750033423,BII,4,12-Mar-20,1,H,168,170,8,0,0,0,0,0,0,0,69,69,69,0,,1
02210274,8401850359942,BII,1,12-Apr-20,1,H,31,34,,,,,,,,,,,,,,0
02210274,8401851064210,BII,2,29-Mar-20,1,H,36,40,23,0,0,0,0,0,90,100,100,100,100,0,,1
02210274,8401950734984,AII,1,10-Apr-20,1,H,46,50,,,,,,,,,,,,,,0
02210274,8401750488070,BI,1,10-Apr-20,1,H,136,140,,,,,,,,,,,,,,0
02210274,8401850800710,CI,1,01-Mar-20,1,H,128,130,26,0,0,0,0,0,0,0,100,100,100,0,,1
02210274,8401950021985,CI,3,11-Apr-20,1,H,71,75,,,,,,,,,,,,,,0
02210274,8401950022036,AII,10,20-Feb-20,1,H,166,170,0,0,0,0,0,0,80,70,100,100,100,0,,1
02210274,8401950957857,BII,1,25-Feb-20,1,H,26,30,21,0,0,0,0,0,100,70,100,70,100,0,,1
02210274,8401950306778,AI,3,22-Feb-20,1,H,36,40,0,0,0,0,0,0,100,69,70,100,100,0,,1
02210274,8401950620607,AI,3,04-Apr-20,1,H,51,55,,,,,,,,,,,,,,0
02210274,8401950224614,BI,2,27-Mar-20,1,H,26,30,25,0,0,0,0,0,90,80,90,100,100,0,,1
02210274,8401850800666,AI,1,07-Mar-20,1,H,121,125,0,70,90,69,69,0,0,0,0,0,0,0,,2
02210274,8401950123689,CI,2,13-Mar-20,1,H,56,60,16,0,0,0,0,0,100,70,90,100,69,0,,1
02210274,8401950873607,CI,1,26-Mar-20,1,H,156,160,39,0,0,0,0,0,100,90,90,90,100,0,,1
02210274,8401650854982,CI,4,05-Mar-20,1,H,145,147,,,,,,,,,,,,,,0
02210274,8401950443381,BI,2,26-Mar-20,1,H,56,60,,,,,,,,,,,,,,2
02210274,8401750033423,CI,1,12-Apr-20,2,H,1,2,,,,,,,,,,,,,,0
02210274,8401950022036,BI,2,15-Mar-20,1,H,11,15,,,,,,,,,,,,,,0
02210274,8401950443381,BI,3,09-Apr-20,1,H,86,90,,,,,,,,,,,,,,0
02210274,8401650854982,CI,4,16-Mar-20,1,H,181,184,,,,,,,,,,,,,,0
02210274,8401950873539,CI,1,24-Mar-20,1,H,26,30,,,,,,,,,,,,,,0
02210274,8401950224614,BI,3,05-Apr-20,1,H,51,55,,,,,,,,,,,,,,2
02210274,8401951204264,BII,1,25-Feb-20,1,H,86,90,10,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8402050085747,BII,1,11-Apr-20,1,H,1,10,,,,,,,,,,,,,,0
02210274,8401650854982,CI,4,17-Feb-20,1,H,115,117,,,,,,,,,,,,,,2
02210274,8401950873539,BII,1,18-Mar-20,1,H,196,200,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,08-Mar-20,1,H,98,100,0,0,0,0,0,0,0,0,90,80,90,0,,1
02210274,8401950224614,BI,4,11-Apr-20,1,H,61,65,,,,,,,,,,,,,,0
02210274,8401950123689,CI,2,03-Mar-20,1,H,6,10,18,0,0,0,0,0,100,69,100,69,100,0,,1
02210274,8401950873577,AII,1,10-Apr-20,1,H,11,15,,,,,,,,,,,,,,0
02210274,8401950022036,BI,4,07-Apr-20,1,H,66,70,,,,,,,,,,,,,,0
02210274,8401950306778,AI,3,25-Feb-20,1,H,51,55,0,100,100,80,80,80,0,0,0,0,0,0,,1
02210274,8401750488070,AII,1,25-Feb-20,1,H,131,135,0,100,70,70,70,70,0,0,0,0,0,0,,1
02210274,8401850524067,BI,1,17-Feb-20,1,H,36,40,20,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950123689,CI,3,12-Apr-20,1,H,156,160,,,,,,,,,,,,,,0
02210274,8402050085709,BII,1,31-Mar-20,1,C,11,20,,,,,,,,,,,,,,0
02210274,8401950123696,BII,6,14-Mar-20,1,H,188,190,,,,,,,,,,,,,,0
02210274,8401850800666,AI,2,10-Apr-20,1,C,146,150,,,,,,,,,,,,,,0
02210274,8401851017957,AII,1,29-Feb-20,1,H,1,5,8,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401850359942,BI,4,01-Mar-20,1,H,151,154,0,100,69,69,69,0,0,0,0,0,0,0,,1
02210274,8401950022036,AII,11,28-Feb-20,1,C,171,175,10,100,100,90,100,100,0,0,0,0,0,0,,1
02210274,8401950734984,AI,6,11-Mar-20,1,H,136,140,0,0,0,0,0,0,90,90,100,70,100,0,,1
02210274,8401950224560,BII,5,01-Mar-20,1,H,148,150,0,0,0,0,0,0,0,0,100,70,100,0,,1
02210274,8401950873614,BII,1,12-Mar-20,1,C,1,4,9,100,100,100,70,0,0,0,0,0,0,0,,1
02210274,8402050085709,AII,1,21-Feb-20,1,H,1,10,19,100,100,100,100,100,69,100,100,100,100,0,,1
02210274,8402050239218,AI,1,22-Mar-20,1,H,31,40,,,,,,,,,,,,,,0
02210274,8401751179687,BII,8,26-Mar-20,1,H,181,183,0,90,100,100,0,0,0,0,0,0,0,0,,1
02210274,8401950123696,BII,5,28-Feb-20,1,H,158,160,,,,,,,,,,,,,,2
02210274,8401950443381,BI,2,29-Mar-20,1,H,71,75,,,,,,,,,,,,,,2
02210274,8401950224614,AII,2,27-Feb-20,1,C,126,130,20,0,0,0,0,0,100,69,100,69,69,0,,1
02210274,8401950873614,BII,3,07-Apr-20,1,H,38,40,,,,,,,,,,,,,,0
02210274,8401950873577,AI,7,02-Apr-20,1,H,171,175,,,,,,,,,,,,,,0
02210274,8401850800710,CI,1,07-Mar-20,1,H,148,150,12,0,0,0,0,0,0,0,100,69,100,0,,1
02210274,8401850359942,BII,1,15-Apr-20,1,H,41,44,,,,,,,,,,,,,,0
02210274,8401950873614,BI,4,08-Mar-20,1,H,188,190,14,0,0,0,0,0,0,0,80,90,80,0,,1
02210274,8401850523923,BI,5,01-Apr-20,1,H,196,200,,,,,,,,,,,,,,0
02210274,8401950443381,BI,3,15-Apr-20,1,H,116,120,,,,,,,,,,,,,,0
02210274,8401851064210,BI,1,23-Feb-20,1,H,121,130,78,100,69,70,100,70,100,80,70,80,70,0,,1
02210274,8402050239218,AI,1,28-Mar-20,1,H,91,100,,,,,,,,,,,,,,0
02210274,8401950123696,BII,5,25-Feb-20,1,H,151,154,0,100,69,69,69,0,0,0,0,0,0,0,,1
02210274,8401850800666,AI,1,02-Mar-20,1,H,116,120,0,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401850850845,AI,3,03-Mar-20,1,H,51,54,,,,,,,,,,,,,,0
02210274,8401950306778,AI,3,04-Mar-20,1,H,96,100,0,0,0,0,0,0,100,100,90,100,100,0,,1
02210274,8401650855019,BI,6,25-Mar-20,1,H,118,120,,,,,,,,,,,,,,0
02210274,8401750219414,AII,8,11-Apr-20,1,H,111,115,,,,,,,,,,,,,,0
02210274,8401850359942,BI,4,21-Feb-20,1,H,121,124,0,100,100,100,100,0,0,0,0,0,0,0,,1
02210274,8401950957857,BII,1,12-Mar-20,1,H,101,105,,,,,,,,,,,,,,0
02210274,8402050085709,BI,1,11-Mar-20,1,H,11,20,,,,,,,,,,,,,,0
02210274,8401950443381,AII,3,22-Feb-20,1,H,136,140,10,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401951204301,CI,1,31-Mar-20,1,H,126,130,,,,,,,,,,,,,,0
02210274,8401950873539,CI,1,13-Apr-20,1,C,126,130,,,,,,,,,,,,,,0
02210274,8401950224614,BI,1,16-Mar-20,1,H,11,15,36,100,100,90,69,69,0,0,0,0,0,0,,1
02210274,8401851017957,AI,11,02-Apr-20,1,H,31,35,,,,,,,,,,,,,,0
02210274,8401850286880,BII,3,26-Feb-20,1,H,184,185,,,,,,,,,,,,,,0
02210274,8401851017957,AI,8,16-Feb-20,1,H,176,180,7,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401950873614,BII,2,27-Mar-20,1,H,31,34,,,,,,,,,,,,,,0
02210274,8401751179687,BII,7,21-Mar-20,1,H,189,190,0,0,0,0,0,0,0,0,0,100,100,0,,1
02210274,8401950443381,BI,3,04-Apr-20,1,H,61,65,,,,,,,,,,,,,,2
02210274,8401750033423,BII,4,28-Feb-20,1,H,146,147,0,0,0,0,0,0,100,100,0,0,0,0,,1
02210274,8401950123689,CI,3,06-Apr-20,1,H,126,130,,,,,,,,,,,,,,0
02210274,8401950022036,BI,2,18-Mar-20,1,H,26,30,,,,,,,,,,,,,,0
02210274,8401750219414,AII,4,15-Mar-20,1,H,46,50,14,0,0,0,0,0,100,100,90,100,100,0,,1
02210274,8401950873577,AI,3,04-Mar-20,1,H,106,110,15,0,0,0,0,0,90,69,100,100,100,0,,1
02210274,8401751179687,BII,7,03-Mar-20,1,H,146,148,0,0,0,0,0,0,69,70,100,0,0,0,,1
02210274,8401950443312,CI,3,02-Mar-20,1,C,131,135,,,,,,,,,,,,,,0
02210274,8401950306778,AI,3,15-Mar-20,1,H,151,155,0,100,100,90,90,90,0,0,0,0,0,0,,1
02210274,8401951204301,BII,3,25-Feb-20,1,H,111,120,14,100,100,100,100,100,100,100,100,100,100,0,,1
02210274,8401850850845,AI,3,12-Mar-20,1,C,81,84,,,,,,,,,,,,,,0
02210274,8401950022036,BI,1,11-Mar-20,1,H,11,15,30,100,100,100,0,0,0,0,0,0,0,0,,2
02210274,8401950123689,CI,2,18-Mar-20,1,H,81,85,10,100,100,80,100,70,0,0,0,0,0,0,,1
02210274,8401950443381,AII,3,26-Feb-20,1,H,161,165,0,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950620492,AII,1,25-Mar-20,1,H,136,140,,,,,,,,,,,,,,2
02210274,8401950873607,CI,1,22-Feb-20,1,H,21,25,0,100,100,100,80,100,0,0,0,0,0,0,,1
02210274,8401950224560,BII,6,15-Mar-20,1,H,151,154,41,100,70,70,70,0,0,0,0,0,0,0,,1
02210274,8401950873614,BII,2,30-Mar-20,1,C,41,44,,,,,,,,,,,,,,0
02210274,8401750033423,BII,5,22-Mar-20,1,H,155,157,,,,,,,,,,,,,,0
02210274,8401750488070,AII,1,08-Mar-20,1,H,186,190,0,0,0,0,0,0,100,100,100,90,100,0,,1
02210274,8401851017957,AI,9,22-Feb-20,1,H,186,190,8,0,0,0,0,0,100,100,100,100,100,0,,1
02210274,8401851064210,BI,1,20-Feb-20,1,C,101,105,29,100,100,70,100,100,0,0,0,0,0,0,,1
02210274,8401950224560,BII,7,04-Apr-20,1,H,198,200,,,,,,,,,,,,,,0
02210274,8401950123696,BII,5,19-Feb-20,1,H,131,134,0,100,70,70,69,0,0,0,0,0,0,0,,1
02210274,8401950873607,CI,1,11-Mar-20,1,H,86,90,26,0,0,0,0,0,100,90,100,100,100,0,,1
02210274,8401850850845,AI,3,09-Mar-20,1,C,71,74,,,,,,,,,,,,,,0
02210274,8401950224560,CI,1,10-Apr-20,1,H,18,20,,,,,,,,,,,,,,0
02210274,8401850524067,BI,1,30-Mar-20,1,H,171,174,,,,,,,,,,,,,,0
02210274,8401950224560,BII,5,27-Feb-20,1,C,138,140,17,0,0,0,0,0,0,0,70,70,100,0,,1
02210274,8402050085709,BII,1,06-Apr-20,1,H,71,80,,,,,,,,,,,,,,0
02210274,8401951204264,CI,1,10-Apr-20,1,H,111,115,,,,,,,,,,,,,,0
02210274,8401851064210,BII,2,27-Mar-20,1,H,26,30,0,0,0,0,0,0,100,100,100,70,100,0,,1
02210274,8401750219414,AII,3,03-Mar-20,1,H,6,10,8,0,0,0,0,0,90,100,100,100,100,0,,1
02210274,8401851017957,AI,11,08-Apr-20,1,H,61,65,,,,,,,,,,,,,,0
02210274,8401950224614,AII,2,16-Feb-20,1,H,71,75,0,100,100,80,100,100,0,0,0,0,0,0,,1
02210274,8401851064210,BI,2,08-Mar-20,1,H,176,180,23,0,0,0,0,0,100,100,100,100,90,0,,1
02210274,8401950224560,CI,1,13-Apr-20,1,C,28,30,,,,,,,,,,,,,,0
02210274,8401950306778,AII,1,09-Apr-20,1,H,56,60,,,,,,,,,,,,,,2
02210274,8401950306778,AI,3,17-Mar-20,1,H,161,165,,,,,,,,,,,,,,2
02210274,8401850523923,BII,1,07-Apr-20,1,H,26,30,,,,,,,,,,,,,,0
02210274,8401851064210,BI,1,22-Feb-20,1,H,111,120,97,100,100,100,100,100,100,100,100,100,100,0,,1
02210274,8401950873539,BII,1,17-Feb-20,1,H,51,55,7,100,100,100,100,100,0,0,0,0,0,0,,1
02210274,8401950620492,AII,1,02-Apr-20,1,H,176,180,,,,,,,,,,,,,,2
02210274,8401950873577,AI,6,30-Mar-20,1,C,176,180,,,,,,,,,,,,,,0
02210274,8401851064210,BII,2,10-Apr-20,1,H,96,100,,,,,,,,,,,,,,0
02210274,8401850286880,BII,3,03-Mar-20,1,H,199,200,,,,,,,,,,,,,,0
02210274,8401950873577,AI,3,01-Mar-20,1,H,91,95,0,100,100,100,80,100,0,0,0,0,0,0,,1
02210274,8402050239218,AI,1,31-Mar-20,1,H,121,130,,,,,,,,,,,,,,0
02210274,8402050239263,AI,1,14-Apr-20,1,H,31,40,,,,,,,,,,,,,,0
02210274,8401951204301,CI,1,24-Mar-20,1,H,91,95,11,100,100,80,90,80,0,0,0,0,0,0,,1
02210274,8401950734984,AI,6,16-Mar-20,1,C,161,165,,,,,,,,,,,,,,0
02210274,8401750033423,BII,4,19-Mar-20,1,H,183,187,,,,,,,,,,,,,,0
02210274,8401650854982,CI,4,14-Mar-20,1,H,175,177,,,,,,,,,,,,,,0
02210274,8401751179687,BII,8,02-Apr-20,1,H,199,200,,,,,,,,,,,,,,0
02210274,8401850800710,CI,1,04-Mar-20,1,H,138,140,11,0,0,0,0,0,0,0,69,69,100,0,,1
